2.7050e-03 1.0952e-13 0.0000e+00 0.0000e+00
2.8661e-03 1.0976e-13 0.0000e+00 0.0000e+00
3.0368e-03 1.0998e-13 0.0000e+00 0.0000e+00
3.2176e-03 1.1019e-13 0.0000e+00 0.0000e+00
3.4093e-03 1.1039e-13 0.0000e+00 0.0000e+00
3.6123e-03 1.1058e-13 0.0000e+00 0.0000e+00
3.8275e-03 1.1075e-13 0.0000e+00 0.0000e+00
4.0555e-03 1.1091e-13 0.0000e+00 0.0000e+00
4.2970e-03 1.1105e-13 0.0000e+00 0.0000e+00
4.5529e-03 1.1119e-13 0.0000e+00 0.0000e+00
4.8241e-03 1.1131e-13 0.0000e+00 0.0000e+00
5.1114e-03 1.1143e-13 0.0000e+00 0.0000e+00
5.4159e-03 1.1153e-13 0.0000e+00 0.0000e+00
5.7384e-03 1.1162e-13 0.0000e+00 0.0000e+00
6.0802e-03 1.1170e-13 0.0000e+00 0.0000e+00
6.4424e-03 1.1177e-13 0.0000e+00 0.0000e+00
6.8261e-03 1.1183e-13 0.0000e+00 0.0000e+00
7.2326e-03 1.1188e-13 2.6285e-18 0.0000e+00
7.6634e-03 1.1192e-13 9.2228e-18 0.0000e+00
8.1198e-03 1.1195e-13 1.7809e-17 0.0000e+00
8.6035e-03 1.1197e-13 2.5486e-17 0.0000e+00
9.1159e-03 1.1198e-13 3.7938e-17 0.0000e+00
9.6588e-03 1.1198e-13 5.2851e-17 0.0000e+00
1.0234e-02 1.1197e-13 6.5339e-17 0.0000e+00
1.0844e-02 1.1194e-13 8.4731e-17 0.0000e+00
1.1490e-02 1.1191e-13 1.0060e-16 0.0000e+00
1.2174e-02 1.1186e-13 1.1794e-16 0.0000e+00
1.2899e-02 1.1179e-13 1.4418e-16 0.0000e+00
1.3667e-02 1.1171e-13 1.6512e-16 0.0000e+00
1.4481e-02 1.1161e-13 1.8762e-16 0.0000e+00
1.5344e-02 1.1150e-13 2.1168e-16 0.0000e+00
1.6258e-02 1.1136e-13 2.4735e-16 0.0000e+00
1.7226e-02 1.1120e-13 2.7521e-16 0.0000e+00
1.8252e-02 1.1100e-13 3.0467e-16 0.0000e+00
1.9339e-02 1.1078e-13 3.3578e-16 0.0000e+00
2.0491e-02 1.1053e-13 3.6849e-16 0.0000e+00
2.1711e-02 1.1023e-13 4.0285e-16 0.0000e+00
2.3004e-02 1.0988e-13 4.3878e-16 0.0000e+00
2.4374e-02 1.0948e-13 4.7640e-16 0.0000e+00
2.5826e-02 1.0902e-13 5.1560e-16 0.0000e+00
2.7364e-02 1.0849e-13 5.5641e-16 0.0000e+00
2.8994e-02 1.0788e-13 5.9877e-16 0.0000e+00
3.0721e-02 1.0719e-13 6.4270e-16 0.0000e+00
3.2551e-02 1.0639e-13 6.8815e-16 0.0000e+00
3.4490e-02 1.0549e-13 7.3508e-16 0.0000e+00
3.6544e-02 1.0447e-13 7.6500e-16 0.0000e+00
3.8720e-02 1.0333e-13 8.1425e-16 0.0000e+00
4.1027e-02 1.0205e-13 8.6491e-16 0.0000e+00
4.3470e-02 1.0065e-13 9.1686e-16 0.0000e+00
4.6059e-02 9.9114e-14 9.4957e-16 0.0000e+00
4.8803e-02 9.7448e-14 1.0035e-15 0.0000e+00
5.1709e-02 9.5657e-14 1.0586e-15 0.0000e+00
5.4789e-02 9.3749e-14 1.0929e-15 0.0000e+00
5.8052e-02 9.1736e-14 1.1496e-15 0.0000e+00
6.1510e-02 8.9628e-14 1.2072e-15 0.0000e+00
6.5173e-02 8.7440e-14 1.2426e-15 0.0000e+00
6.9055e-02 8.5185e-14 1.3014e-15 0.0000e+00
7.3168e-02 8.2876e-14 1.3371e-15 0.0000e+00
7.7526e-02 8.0529e-14 1.3967e-15 0.0000e+00
8.2143e-02 7.8155e-14 1.4324e-15 0.0000e+00
8.7036e-02 7.5768e-14 1.4925e-15 0.0000e+00
9.2220e-02 7.3377e-14 1.5279e-15 0.0000e+00
9.7712e-02 7.0994e-14 1.5629e-15 0.0000e+00
1.0353e-01 6.8627e-14 1.6226e-15 0.0000e+00
1.0970e-01 6.6284e-14 1.6568e-15 0.0000e+00
1.1623e-01 6.3971e-14 1.7158e-15 0.0000e+00
1.2316e-01 6.1696e-14 1.7487e-15 0.0000e+00
1.3049e-01 5.9462e-14 1.7807e-15 0.0000e+00
1.3826e-01 5.7273e-14 1.8117e-15 0.0000e+00
1.4650e-01 5.5133e-14 1.8673e-15 0.0000e+00
1.5522e-01 5.3045e-14 1.8960e-15 4.0030e-21
1.6447e-01 5.1010e-14 1.9234e-15 1.0372e-20
1.7426e-01 4.9030e-14 1.9492e-15 1.4818e-20
1.8464e-01 4.7106e-14 1.9989e-15 1.9429e-20
1.9564e-01 4.5239e-14 2.0211e-15 2.4203e-20
2.0729e-01 4.3428e-14 2.0413e-15 3.1754e-20
2.1964e-01 4.1675e-14 2.0593e-15 3.6956e-20
2.3272e-01 3.9978e-14 2.0750e-15 4.2330e-20
2.4658e-01 3.8338e-14 2.0881e-15 4.7880e-20
2.6127e-01 3.6754e-14 2.1234e-15 5.3611e-20
2.7683e-01 3.5224e-14 2.1307e-15 6.2705e-20
2.9332e-01 3.3748e-14 2.1350e-15 6.8922e-20
3.1079e-01 3.2326e-14 2.1362e-15 7.5339e-20
3.2930e-01 3.0955e-14 2.1340e-15 8.1965e-20
3.4891e-01 2.9635e-14 2.1284e-15 8.8807e-20
3.6969e-01 2.8365e-14 2.1194e-15 9.5878e-20
3.9171e-01 2.7143e-14 2.1068e-15 1.0318e-19
4.1504e-01 2.5968e-14 2.0907e-15 1.1491e-19
4.3976e-01 2.4838e-14 2.0712e-15 1.2287e-19
4.6595e-01 2.3753e-14 2.0483e-15 1.3110e-19
4.9370e-01 2.2711e-14 2.0221e-15 1.3962e-19
5.2311e-01 2.1711e-14 1.9717e-15 1.4842e-19
5.5427e-01 2.0751e-14 1.9400e-15 1.5748e-19
5.8728e-01 1.9829e-14 1.9057e-15 1.6679e-19
6.2226e-01 1.8946e-14 1.8690e-15 1.7636e-19
6.5932e-01 1.8099e-14 1.8302e-15 1.8617e-19
6.9859e-01 1.7287e-14 1.7896e-15 1.9623e-19
7.4020e-01 1.6510e-14 1.7476e-15 2.0654e-19
7.8428e-01 1.5764e-14 1.6861e-15 2.1708e-19
8.3099e-01 1.5051e-14 1.6424e-15 2.2786e-19
8.8049e-01 1.4367e-14 1.5981e-15 2.3889e-19
9.3293e-01 1.3713e-14 1.5534e-15 2.5015e-19
9.8850e-01 1.3087e-14 1.4919e-15 2.6165e-19
1.0474e+00 1.2488e-14 1.4475e-15 2.7340e-19
1.1098e+00 1.1915e-14 1.4034e-15 2.8538e-19
1.1758e+00 1.1367e-14 1.3443e-15 2.9761e-19
1.2459e+00 1.0843e-14 1.3017e-15 3.1009e-19
1.3201e+00 1.0342e-14 1.2596e-15 3.2280e-19
1.3987e+00 9.8628e-15 1.2042e-15 3.3576e-19
1.4820e+00 9.4050e-15 1.1642e-15 3.4896e-19
1.5703e+00 8.9676e-15 1.1251e-15 3.5453e-19
1.6638e+00 8.5496e-15 1.0739e-15 3.6805e-19
1.7629e+00 8.1504e-15 1.0372e-15 3.8181e-19
1.8679e+00 7.7691e-15 9.8922e-16 3.9580e-19
1.9792e+00 7.4049e-15 9.5492e-16 4.1002e-19
2.0970e+00 7.0572e-15 9.2163e-16 4.2447e-19
2.2219e+00 6.7253e-15 8.7824e-16 4.3913e-19
2.3543e+00 6.4085e-15 8.4737e-16 4.4517e-19
2.4945e+00 6.1061e-15 8.0709e-16 4.6013e-19
2.6431e+00 5.8175e-15 7.7857e-16 4.7529e-19
2.8005e+00 5.5422e-15 7.4125e-16 4.9065e-19
2.9673e+00 5.2791e-15 7.1498e-16 5.0620e-19
3.1440e+00 5.0289e-15 6.8050e-16 5.2193e-19
3.3313e+00 4.7899e-15 6.4749e-16 5.2830e-19
3.5297e+00 4.5620e-15 6.2458e-16 5.4425e-19
3.7399e+00 4.3443e-15 5.9419e-16 5.6035e-19
3.9627e+00 4.1373e-15 5.7320e-16 5.7659e-19
4.1987e+00 3.9397e-15 5.4526e-16 5.8307e-19
4.4488e+00 3.7511e-15 5.1858e-16 5.9946e-19
4.7138e+00 3.5692e-15 5.0041e-16 6.1594e-19
4.9945e+00 3.3973e-15 4.7591e-16 6.3248e-19
5.2920e+00 3.2337e-15 4.5256e-16 6.3892e-19
5.6072e+00 3.0780e-15 4.3682e-16 6.5547e-19
5.9411e+00 2.9299e-15 4.1543e-16 6.7201e-19
6.2950e+00 2.7896e-15 3.9506e-16 6.7818e-19
6.6699e+00 2.6550e-15 3.8150e-16 6.9453e-19
7.0672e+00 2.5282e-15 3.6286e-16 7.1072e-19
7.4881e+00 2.4068e-15 3.4511e-16 7.2667e-19
7.9341e+00 2.2911e-15 3.2822e-16 7.3188e-19
8.4067e+00 2.1809e-15 3.1718e-16 7.4710e-19
8.9074e+00 2.0758e-15 3.0173e-16 7.5128e-19
9.4379e+00 1.9755e-15 2.8705e-16 7.6529e-19
1.0000e+01 1.8800e-15 2.7308e-16 7.7844e-19
