7.7426e-06 5.5580e-16 5.4556e-16 7.4935e-15 5.1315e-16 0.0000e+00 0.0000e+00 0.0000e+00
8.4975e-06 6.1718e-16 5.9491e-16 8.3132e-15 5.6135e-16 0.0000e+00 0.0000e+00 0.0000e+00
9.3260e-06 6.6561e-16 6.3286e-16 9.1639e-15 6.1286e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.0235e-05 6.9809e-16 6.6467e-16 1.0056e-14 6.6784e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.1233e-05 7.1413e-16 6.9906e-16 1.0989e-14 7.2648e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.2328e-05 7.1871e-16 7.3422e-16 1.1940e-14 7.8895e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e-05 7.1432e-16 7.7828e-16 1.2939e-14 8.5541e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.4850e-05 7.0086e-16 8.4164e-16 1.3963e-14 9.2602e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6298e-05 6.8374e-16 9.4877e-16 1.5019e-14 1.0009e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.7886e-05 6.6138e-16 1.1152e-15 1.6092e-14 1.0803e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.9630e-05 6.3681e-16 1.2651e-15 1.7186e-14 1.1643e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.1544e-05 6.1016e-16 1.3539e-15 1.8292e-14 1.2530e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.3645e-05 5.8226e-16 1.4026e-15 1.9398e-14 1.3464e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.5950e-05 5.5372e-16 1.4184e-15 2.0482e-14 1.4448e-15 0.0000e+00 0.0000e+00 0.0000e+00
2.8480e-05 5.2538e-16 1.4109e-15 2.1453e-14 1.5482e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.1257e-05 4.9687e-16 1.3894e-15 2.2110e-14 1.6566e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.4305e-05 4.6911e-16 1.3550e-15 2.2692e-14 1.7701e-15 0.0000e+00 0.0000e+00 0.0000e+00
3.7649e-05 4.4201e-16 1.3117e-15 2.3146e-14 1.8887e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.1320e-05 4.1573e-16 1.2638e-15 2.3464e-14 2.0124e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.5349e-05 3.9024e-16 1.2101e-15 2.3737e-14 2.1411e-15 0.0000e+00 0.0000e+00 0.0000e+00
4.9770e-05 3.6595e-16 1.1552e-15 2.3889e-14 2.2748e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.4623e-05 3.4274e-16 1.0989e-15 2.4001e-14 2.4132e-15 0.0000e+00 0.0000e+00 0.0000e+00
5.9948e-05 3.2063e-16 1.0421e-15 2.3980e-14 2.5561e-15 0.0000e+00 0.0000e+00 0.0000e+00
6.5793e-05 2.9964e-16 9.8578e-16 2.3910e-14 2.7033e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.2208e-05 2.7975e-16 9.3094e-16 2.3698e-14 2.8542e-15 0.0000e+00 0.0000e+00 0.0000e+00
7.9248e-05 2.6097e-16 8.7684e-16 2.3350e-14 3.0082e-15 0.0000e+00 0.0000e+00 0.0000e+00
8.6975e-05 2.4325e-16 8.2447e-16 2.2879e-14 3.1643e-15 0.0000e+00 0.0000e+00 0.0000e+00
9.5455e-05 2.2657e-16 7.7439e-16 2.2358e-14 3.3038e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.0476e-04 2.1090e-16 7.2630e-16 2.1727e-14 3.4205e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.1498e-04 1.9618e-16 6.8008e-16 2.1015e-14 3.5075e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.2619e-04 1.8239e-16 6.3630e-16 2.0237e-14 3.6095e-15 0.0000e+00 0.0000e+00 0.0000e+00
1.3849e-04 1.6948e-16 5.9455e-16 1.9406e-14 3.6825e-15 2.0101e-17 0.0000e+00 0.0000e+00
1.5199e-04 1.5741e-16 5.5519e-16 1.8574e-14 3.7594e-15 5.1487e-17 0.0000e+00 0.0000e+00
1.6681e-04 1.4613e-16 5.1798e-16 1.7718e-14 3.8218e-15 8.3522e-17 0.0000e+00 0.0000e+00
1.8307e-04 1.3559e-16 4.8278e-16 1.6825e-14 3.8677e-15 1.1494e-16 0.0000e+00 0.0000e+00
2.0092e-04 1.2577e-16 4.4975e-16 1.5957e-14 3.9154e-15 1.4873e-16 0.0000e+00 0.0000e+00
2.2051e-04 1.1661e-16 4.1870e-16 1.5098e-14 3.9425e-15 1.8875e-16 0.0000e+00 0.0000e+00
2.4201e-04 1.0808e-16 3.8955e-16 1.4253e-14 3.9471e-15 2.3145e-16 0.0000e+00 0.0000e+00
2.6561e-04 1.0015e-16 3.6217e-16 1.3429e-14 3.9454e-15 2.7009e-16 0.0000e+00 0.0000e+00
2.9151e-04 9.2760e-17 3.3659e-16 1.2631e-14 3.9019e-15 3.1481e-16 0.0000e+00 0.0000e+00
3.1993e-04 8.5893e-17 3.1266e-16 1.1870e-14 3.8503e-15 3.6023e-16 0.0000e+00 0.0000e+00
3.5112e-04 7.9508e-17 2.9029e-16 1.1130e-14 3.7756e-15 3.9865e-16 0.0000e+00 0.0000e+00
3.8535e-04 7.3581e-17 2.6939e-16 1.0423e-14 3.6805e-15 4.4150e-16 0.0000e+00 0.0000e+00
4.2292e-04 6.8078e-17 2.4991e-16 9.7505e-15 3.5685e-15 4.7427e-16 0.0000e+00 0.0000e+00
4.6416e-04 6.2972e-17 2.3176e-16 9.1156e-15 3.4515e-15 5.0655e-16 0.0000e+00 0.0000e+00
5.0941e-04 5.8235e-17 2.1483e-16 8.5098e-15 3.3149e-15 5.3202e-16 0.0000e+00 0.0000e+00
5.5908e-04 5.3840e-17 1.9909e-16 7.9403e-15 3.1776e-15 5.4641e-16 0.0000e+00 0.0000e+00
6.1359e-04 4.9769e-17 1.8444e-16 7.4002e-15 3.0293e-15 5.5488e-16 0.0000e+00 0.0000e+00
6.7342e-04 4.5996e-17 1.7081e-16 6.8919e-15 2.8838e-15 5.5944e-16 0.0000e+00 0.0000e+00
7.3907e-04 4.2501e-17 1.5815e-16 6.4161e-15 2.7372e-15 5.5260e-16 0.0000e+00 0.0000e+00
8.1113e-04 3.9263e-17 1.4640e-16 5.9670e-15 2.5913e-15 5.4162e-16 0.0000e+00 0.0000e+00
8.9022e-04 3.6267e-17 1.3547e-16 5.5482e-15 2.4476e-15 5.2931e-16 0.0000e+00 0.0000e+00
9.7701e-04 3.3494e-17 1.2534e-16 5.1550e-15 2.3072e-15 5.1421e-16 2.8057e-20 0.0000e+00
1.0723e-03 3.0927e-17 1.1593e-16 4.7883e-15 2.1710e-15 4.9065e-16 2.0333e-19 0.0000e+00
1.1768e-03 2.8554e-17 1.0722e-16 4.4442e-15 2.0397e-15 4.7280e-16 5.4399e-19 0.0000e+00
1.2915e-03 2.6359e-17 9.9136e-17 4.1244e-15 1.9135e-15 4.4929e-16 9.5398e-19 0.0000e+00
1.4175e-03 2.4329e-17 9.1644e-17 3.8257e-15 1.7930e-15 4.2585e-16 1.3657e-18 0.0000e+00
1.5557e-03 2.2453e-17 8.4706e-17 3.5477e-15 1.6781e-15 4.0745e-16 1.9102e-18 0.0000e+00
1.7074e-03 2.0720e-17 7.8279e-17 3.2881e-15 1.5689e-15 3.8491e-16 2.5193e-18 0.0000e+00
1.8738e-03 1.9118e-17 7.2330e-17 3.0473e-15 1.4662e-15 3.6319e-16 3.0612e-18 0.0000e+00
2.0565e-03 1.7638e-17 6.6822e-17 2.8226e-15 1.3684e-15 3.4240e-16 3.7907e-18 0.0000e+00
2.2570e-03 1.6271e-17 6.1728e-17 2.6143e-15 1.2761e-15 3.1872e-16 4.4455e-18 0.0000e+00
2.4771e-03 1.5009e-17 5.7013e-17 2.4209e-15 1.1896e-15 3.0015e-16 5.4224e-18 0.0000e+00
2.7186e-03 1.3844e-17 5.2654e-17 2.2409e-15 1.1079e-15 2.8262e-16 6.3388e-18 0.0000e+00
2.9836e-03 1.2769e-17 4.8623e-17 2.0743e-15 1.0313e-15 2.6273e-16 7.3422e-18 0.0000e+00
3.2745e-03 1.1777e-17 4.4898e-17 1.9194e-15 9.5948e-16 2.4754e-16 8.3080e-18 0.0000e+00
3.5938e-03 1.0861e-17 4.1454e-17 1.7761e-15 8.9244e-16 2.3007e-16 9.5781e-18 0.0000e+00
3.9442e-03 1.0016e-17 3.8273e-17 1.6430e-15 8.2956e-16 2.1674e-16 1.0565e-17 0.0000e+00
4.3288e-03 9.2366e-18 3.5333e-17 1.5199e-15 7.7083e-16 2.0153e-16 1.1610e-17 0.0000e+00
4.7508e-03 8.5179e-18 3.2619e-17 1.4057e-15 7.1613e-16 1.8743e-16 1.2262e-17 0.0000e+00
5.2140e-03 7.8551e-18 3.0112e-17 1.3001e-15 6.6500e-16 1.7442e-16 1.2893e-17 0.0000e+00
5.7224e-03 7.2440e-18 2.7798e-17 1.2022e-15 6.1738e-16 1.6232e-16 1.2994e-17 0.0000e+00
6.2803e-03 6.6807e-18 2.5662e-17 1.1118e-15 5.7310e-16 1.5114e-16 1.2957e-17 0.0000e+00
6.8926e-03 6.1616e-18 2.3691e-17 1.0281e-15 5.3184e-16 1.4084e-16 1.2756e-17 0.0000e+00
7.5646e-03 5.6832e-18 2.1872e-17 9.5072e-16 4.9347e-16 1.3129e-16 1.2395e-17 0.0000e+00
8.3022e-03 5.2423e-18 2.0195e-17 8.7908e-16 4.5785e-16 1.2247e-16 1.2011e-17 0.0000e+00
9.1116e-03 4.8362e-18 1.8647e-17 8.1302e-16 4.2473e-16 1.1254e-16 1.1579e-17 2.4330e-23
1.0000e-02 4.4621e-18 1.7220e-17 7.5184e-16 3.9398e-16 1.0515e-16 1.1120e-17 2.0910e-22
