6.7342e-04 8.9367e-15 3.9114e-16 1.2849e-15 0.0000e+00
7.3907e-04 8.2944e-15 3.6514e-16 1.2269e-15 0.0000e+00
8.1113e-04 7.6944e-15 3.4039e-16 1.1801e-15 0.0000e+00
8.9022e-04 7.1355e-15 3.1721e-16 1.1224e-15 0.0000e+00
9.7701e-04 6.6153e-15 2.9528e-16 1.0738e-15 0.0000e+00
1.0723e-03 6.1320e-15 2.7469e-16 1.0167e-15 0.0000e+00
1.1768e-03 5.6800e-15 2.5545e-16 9.6111e-16 0.0000e+00
1.2915e-03 5.2628e-15 2.3737e-16 9.0728e-16 0.0000e+00
1.4175e-03 4.8722e-15 2.2050e-16 8.5553e-16 0.0000e+00
1.5557e-03 4.5118e-15 2.0469e-16 7.9908e-16 3.1299e-21
1.7074e-03 4.1763e-15 1.8993e-16 7.5229e-16 2.2779e-20
1.8738e-03 3.8634e-15 1.7620e-16 7.0787e-16 5.8388e-20
2.0565e-03 3.5745e-15 1.6338e-16 6.5990e-16 9.7052e-20
2.2570e-03 3.3074e-15 1.5146e-16 6.2088e-16 1.5020e-19
2.4771e-03 3.0598e-15 1.4035e-16 5.7840e-16 2.0240e-19
2.7186e-03 2.8299e-15 1.3003e-16 5.3869e-16 2.5532e-19
2.9836e-03 2.6167e-15 1.2043e-16 5.0164e-16 3.2276e-19
3.2745e-03 2.4190e-15 1.1152e-16 4.7180e-16 4.0121e-19
3.5938e-03 2.2356e-15 1.0325e-16 4.3940e-16 4.7937e-19
3.9442e-03 2.0652e-15 9.5567e-17 4.0925e-16 5.5094e-19
4.3288e-03 1.9084e-15 8.8450e-17 3.7756e-16 6.3704e-19
4.7508e-03 1.7652e-15 8.1846e-17 3.5175e-16 7.0738e-19
5.2140e-03 1.6326e-15 7.5731e-17 3.2779e-16 7.9641e-19
5.7224e-03 1.5066e-15 7.0063e-17 3.0563e-16 8.8369e-19
6.2803e-03 1.3921e-15 6.4815e-17 2.8201e-16 9.4670e-19
6.8926e-03 1.2888e-15 5.9959e-17 2.6307e-16 1.0202e-18
7.5646e-03 1.1880e-15 5.5464e-17 2.4554e-16 1.0724e-18
8.3022e-03 1.1004e-15 5.1305e-17 2.2678e-16 1.1002e-18
9.1116e-03 1.0151e-15 4.7461e-17 2.0948e-16 1.1220e-18
1.0000e-02 9.3991e-16 4.3906e-17 1.9581e-16 1.1287e-18
