       3.8  1.57936e-16  2.10319e-16            0            0
   3.85224  1.50036e-16  2.05778e-16            0            0
         4  1.27693e-16  1.94205e-16            0            0
   4.00234   1.2767e-16  1.94022e-16            0            0
   4.16335  1.26092e-16  1.82267e-16            0            0
       4.2  1.25733e-16  1.80052e-16            0            0
       4.3  1.12151e-16  1.74009e-16            0            0
      4.33  1.08077e-16   1.7234e-16            0            0
      4.38  1.01286e-16   1.6997e-16            0            0
      4.42  9.76739e-17  1.68073e-16            0            0
      4.47  9.54337e-17  1.65702e-16            0            0
       4.5  9.40896e-17   1.6413e-16            0            0
      4.55  9.18494e-17  1.61386e-16            0            0
       4.6  8.96091e-17  1.58643e-16  9.15696e-17            0
      4.64   8.8713e-17  1.56448e-16  1.23493e-16            0
      4.67   8.8041e-17  1.54802e-16  1.36374e-16            0
       4.7  8.73689e-17  1.53156e-16  1.54016e-16            0
      4.74  8.64728e-17  1.50961e-16  1.64377e-16            0
   4.75828  8.60632e-17  1.49958e-16  1.71716e-16            0
      4.79  8.53527e-17  1.48782e-16  1.81739e-16            0
      4.82  8.38965e-17  1.47669e-16  1.84819e-16            0
      4.84  8.26644e-17  1.46954e-16  1.79498e-16            0
      4.86  8.14323e-17  1.46417e-16  1.84539e-16            0
       4.9   7.8968e-17  1.45343e-16  1.76138e-16            0
   4.92476  7.74429e-17  1.44678e-16  1.73406e-16            0
   4.98752   7.3576e-17  1.44685e-16  1.66209e-16            0
         5  7.28074e-17  1.44074e-16  1.65777e-16            0
   5.04756   7.6337e-17  1.41748e-16  1.65133e-16            0
      5.09  7.94861e-17  1.37558e-16  1.66841e-16            0
   5.11306  8.11974e-17  1.35281e-16  1.66066e-16  1.61912e-16
      5.13  8.24544e-17  1.33675e-16  1.65497e-16  1.71209e-16
      5.14  8.31965e-17  1.32727e-16  1.65833e-16  1.76698e-16
      5.18  8.61648e-17  1.28935e-16  1.67177e-16  1.86555e-16
   5.18129  8.62602e-17  1.28813e-16  1.67004e-16  1.86872e-16
      5.19  8.69069e-17  1.28266e-16  1.65833e-16  1.89019e-16
       5.2  8.76489e-17  1.27638e-16  1.64489e-16   1.9238e-16
      5.23  8.42886e-17  1.25754e-16  1.60456e-16  2.02461e-16
      5.24  8.31685e-17  1.25126e-16  1.58496e-16  2.05821e-16
   5.24678  8.24086e-17    1.247e-16  1.57166e-16  2.06049e-16
      5.28   7.8688e-17  1.23211e-16  1.50655e-16  2.07165e-16
      5.29  7.75679e-17  1.22763e-16  1.49143e-16  2.07501e-16
   5.31228  7.50722e-17  1.21764e-16  1.45774e-16  2.08437e-16
      5.33  7.30874e-17  1.21129e-16  1.43095e-16  2.09181e-16
      5.38  6.74869e-17  1.19337e-16  1.39734e-16  2.06661e-16
   5.39415  6.59017e-17   1.1883e-16  1.38704e-16  2.04363e-16
       5.4  6.52466e-17  1.18676e-16  1.38278e-16  2.03413e-16
      5.43  6.26844e-17  1.17884e-16  1.36094e-16   1.9854e-16
      5.48  5.84139e-17  1.16565e-16  1.36094e-16     1.97e-16
      5.52  5.49976e-17   1.1551e-16  1.33014e-16  1.95768e-16
      5.53  5.41435e-17  1.15246e-16  1.33854e-16   1.9546e-16
   5.54971  5.24603e-17  1.14726e-16  1.35509e-16  1.92811e-16
      5.57  5.07272e-17    1.142e-16  1.37214e-16  1.90083e-16
      5.58  4.98731e-17  1.13941e-16  1.36598e-16  1.88739e-16
       5.6  4.81649e-17  1.13422e-16  1.35366e-16  1.90755e-16
      5.62  4.84449e-17  1.12904e-16  1.34134e-16  1.92772e-16
      5.63  4.85849e-17  1.12645e-16  1.35478e-16   1.9378e-16
      5.67   4.9145e-17  1.11608e-16  1.40854e-16  1.91415e-16
   5.70799   4.9677e-17  1.10623e-16  1.41493e-16  1.89169e-16
      5.72  4.98451e-17    1.103e-16  1.41694e-16  1.88459e-16
      5.77  5.05451e-17  1.08958e-16  1.43935e-16  1.90979e-16
       5.8  5.09652e-17  1.08152e-16  1.44271e-16  1.92492e-16
      5.82  4.89645e-17  1.00642e-16  1.44495e-16    1.935e-16
      5.87  4.78694e-17  9.91098e-17  1.51775e-16    1.977e-16
   5.88265  4.75982e-17  9.87278e-17  1.51864e-16  1.98763e-16
      5.91  4.70196e-17  9.79093e-17  1.52055e-16   2.0106e-16
      5.92  4.68107e-17  9.76126e-17  1.52055e-16  2.01901e-16
      5.96  4.59888e-17  9.64392e-17  1.52055e-16  1.99884e-16
         6  4.51884e-17  9.52867e-17   1.5228e-16  1.97868e-16
      6.01  4.49915e-17  9.50018e-17  1.52336e-16  1.97364e-16
      6.02   4.4796e-17  9.47182e-17   1.5228e-16   1.9686e-16
      6.06  4.40263e-17  9.35964e-17  1.52055e-16  2.01228e-16
      6.11  4.30919e-17  9.22219e-17  1.55416e-16  2.06689e-16
      6.12  4.29086e-17  9.19507e-17   1.5536e-16  2.07781e-16
      6.16  4.21869e-17  9.08775e-17  1.55136e-16  2.07657e-16
      6.21  4.13101e-17  8.95623e-17  1.50375e-16  2.07501e-16
      6.26  4.04603e-17  8.82754e-17  1.51495e-16  2.09041e-16
      6.31  3.96365e-17  8.70161e-17  1.55136e-16  2.10581e-16
      6.35  3.89955e-17  8.60279e-17  1.56816e-16   2.1383e-16
       6.4  3.82158e-17  8.48162e-17  1.53176e-16   2.1789e-16
      6.41  3.80626e-17  8.45769e-17  1.53232e-16  2.18702e-16
      6.45  3.74592e-17  8.36299e-17  1.53456e-16  2.17022e-16
       6.5  3.67249e-17  8.24683e-17  1.52896e-16  2.14922e-16
      6.51  3.65807e-17  8.22389e-17  1.53624e-16  2.14502e-16
      6.55   3.6012e-17  8.13307e-17  1.56536e-16  2.15373e-16
       6.6  3.53197e-17  8.02166e-17  1.57936e-16  2.16462e-16
      6.65  3.46471e-17  7.91251e-17  1.55136e-16  2.16462e-16
       6.7  3.39936e-17  7.80558e-17  1.60736e-16  2.16462e-16
      6.75  3.33583e-17   7.7008e-17  1.66617e-16  2.17582e-16
      6.79  3.28629e-17  7.61849e-17  1.68017e-16  2.18478e-16
       6.8  3.27408e-17  7.59812e-17  1.68745e-16  2.18702e-16
      6.84   3.2259e-17  7.51745e-17  1.71657e-16  2.19374e-16
      6.89  3.16715e-17   7.4184e-17  1.74458e-16  2.20214e-16
       6.9  3.15559e-17  7.39882e-17  1.76026e-16  2.20382e-16
      6.94     3.11e-17  7.32129e-17  1.82299e-16  2.23967e-16
      6.99  3.05438e-17  7.22608e-17  1.78378e-16  2.28447e-16
         7  3.04343e-17  7.20726e-17  1.79442e-16  2.29343e-16
      7.04  3.00023e-17  7.13272e-17  1.83699e-16  2.31957e-16
      7.09  2.94752e-17  7.04115e-17  1.85099e-16  2.35224e-16
      7.11  2.92682e-17  7.00502e-17  1.85099e-16  2.42785e-16
      7.14  2.89618e-17  6.95134e-17  1.85099e-16  2.46481e-16
      7.16  2.87602e-17  6.91589e-17  1.85099e-16  2.48945e-16
      7.19  2.84617e-17  6.86323e-17  1.85099e-16  2.49785e-16
      7.21  2.82653e-17  6.82845e-17  1.85099e-16  2.51186e-16
      7.23  2.80709e-17  6.79394e-17  1.85099e-16  2.50906e-16
      7.25  2.78785e-17  6.75969e-17  1.85435e-16  2.50626e-16
      7.28  2.75936e-17   6.7088e-17  1.85939e-16  2.58186e-16
       7.3  2.74061e-17  6.67519e-17  1.85379e-16  2.63227e-16
      7.33  2.71284e-17  6.62525e-17  1.84539e-16  2.64403e-16
      7.35  2.69456e-17  6.59227e-17  1.84539e-16  2.65187e-16
      7.38  2.66749e-17  6.54325e-17  1.84539e-16  2.59306e-16
       7.4  2.64966e-17  6.51088e-17  1.84763e-16  2.55386e-16
      7.43  2.62326e-17  6.46276e-17  1.85099e-16  2.61267e-16
      7.45  2.60588e-17  6.43099e-17  1.83307e-16  2.65187e-16
      7.48  2.58013e-17  6.38375e-17  1.80618e-16  2.55778e-16
       7.5  2.56317e-17  6.35256e-17   1.7905e-16  2.49505e-16
      7.53  2.53805e-17  6.30618e-17  1.76698e-16  2.48329e-16
      7.55   2.5215e-17  6.27555e-17  1.77146e-16  2.47545e-16
      7.58  2.49699e-17  6.23002e-17  1.77818e-16  2.46705e-16
       7.6  2.48084e-17  6.19994e-17  1.76558e-16  2.46145e-16
      7.62  2.46485e-17  6.17008e-17  1.75298e-16  2.44353e-16
      7.65  2.44116e-17  6.12568e-17  1.76306e-16  2.41665e-16
      7.67  2.42555e-17  6.09636e-17  1.76978e-16  2.37931e-16
      7.68   2.4178e-17  6.08177e-17  1.76642e-16  2.36064e-16
      7.72  2.38718e-17  6.02395e-17  1.75298e-16  2.32144e-16
      7.74  2.37208e-17  5.99535e-17   1.7485e-16  2.30183e-16
      7.77  2.34971e-17  5.95283e-17  1.74178e-16  2.29847e-16
      7.79  2.33497e-17  5.92473e-17  1.73282e-16  2.29623e-16
      7.82  2.31312e-17  5.88295e-17  1.71938e-16  2.29287e-16
      7.87  2.27738e-17   5.8143e-17  1.71657e-16  2.28727e-16
      7.89  2.26331e-17  5.78718e-17  1.71321e-16  2.28503e-16
      7.92  2.24245e-17  5.74685e-17  1.70817e-16  2.31528e-16
      7.97  2.20833e-17  5.68056e-17  1.70537e-16  2.36568e-16
      7.99   2.1949e-17  5.65437e-17  1.71657e-16  2.38584e-16
      8.01  2.18159e-17  5.62835e-17  1.72778e-16   2.3612e-16
      8.06  2.14884e-17   5.5641e-17  1.71377e-16  2.29959e-16
      8.09  2.12954e-17  5.52608e-17  1.72554e-16  2.26263e-16
      8.11  2.11682e-17  5.50094e-17  1.73338e-16  2.26473e-16
      8.16  2.08551e-17  5.43885e-17  1.73338e-16  2.26998e-16
      8.17  2.07933e-17  5.42656e-17  1.74458e-16  2.27103e-16
      8.21  2.05489e-17  5.37781e-17  1.78938e-16  2.25881e-16
      8.26  2.02495e-17  5.31778e-17  1.74178e-16  2.24354e-16
      8.28  2.01315e-17  5.29406e-17  1.75522e-16  2.23743e-16
      8.31  1.99565e-17  5.25876e-17  1.77538e-16  2.26543e-16
      8.36  1.96698e-17  5.20071e-17  1.77818e-16  2.27663e-16
      8.41  1.93893e-17  5.14362e-17  1.74178e-16  2.28783e-16
      8.45  1.91691e-17  5.09863e-17  1.74738e-16  2.29679e-16
       8.5  1.88992e-17   5.0432e-17  1.75578e-16    2.308e-16
      8.51  1.88459e-17  5.03223e-17  1.76418e-16  2.31024e-16
      8.55  1.86349e-17  4.98868e-17  1.79778e-16  2.32218e-16
       8.6  1.83761e-17  4.93504e-17  1.75578e-16  2.33712e-16
      8.65  1.81227e-17  4.88225e-17  1.78938e-16  2.35205e-16
      8.66  1.80727e-17   4.8718e-17  1.78602e-16  2.35504e-16
       8.7  1.78745e-17  4.83031e-17  1.77258e-16  2.34653e-16
      8.75  1.76314e-17   4.7792e-17  1.76698e-16  2.33589e-16
       8.8  1.73932e-17  4.72889e-17  1.78378e-16  2.32524e-16
      8.85  1.71597e-17  4.67937e-17  1.76418e-16   2.3146e-16
      8.89  1.69764e-17  4.64031e-17  1.76418e-16  2.30609e-16
      8.91  1.68858e-17  4.62096e-17  1.77314e-16  2.30183e-16
      8.94  1.67513e-17  4.59217e-17  1.78658e-16  2.30982e-16
      8.99  1.65306e-17  4.54478e-17  1.75578e-16  2.32312e-16
      9.04  1.63143e-17  4.49812e-17  1.79778e-16  2.33642e-16
      9.09  1.61022e-17  4.45217e-17  1.79778e-16  2.34972e-16
      9.11  1.60185e-17  4.43399e-17  1.80114e-16  2.35504e-16
      9.14  1.58942e-17  4.40692e-17  1.80618e-16  2.42225e-16
      9.19  1.56902e-17  4.36236e-17  1.77258e-16  2.39836e-16
      9.24  1.54901e-17  4.31847e-17  1.81739e-16  2.37448e-16
      9.28  1.53327e-17  4.28384e-17  1.82859e-16  2.35537e-16
      9.31  1.52163e-17  4.25813e-17  1.81346e-16  2.34104e-16
      9.33  1.51394e-17  4.24112e-17  1.80338e-16  2.34552e-16
      9.38  1.49497e-17  4.19905e-17  1.82579e-16  2.35672e-16
      9.43  1.47636e-17  4.15759e-17  1.78378e-16  2.36792e-16
      9.48  1.45809e-17  4.11675e-17  1.80898e-16  2.37912e-16
      9.53  1.44016e-17  4.07651e-17  1.83699e-16  2.39032e-16
      9.58  1.42256e-17  4.03685e-17  1.80058e-16  2.40152e-16
      9.63  1.40527e-17  3.99777e-17  1.80898e-16  2.41273e-16
      9.68   1.3883e-17  3.95926e-17  1.80058e-16  2.42393e-16
      9.72  1.37495e-17  3.92884e-17  1.82579e-16  2.43289e-16
      9.77  1.35852e-17  3.89132e-17  1.79218e-16  2.44409e-16
      9.81   1.3456e-17  3.86168e-17  1.80786e-16  2.45305e-16
      9.82  1.34239e-17  3.85433e-17  1.81178e-16  2.45381e-16
      9.87  1.32655e-17  3.81786e-17  1.82019e-16  2.45763e-16
      9.97  1.29568e-17  3.74646e-17  1.81458e-16  2.46527e-16
     10.07  1.26589e-17  3.67705e-17  1.80338e-16  2.47291e-16
     10.14  1.24564e-17   3.6296e-17  1.78596e-16  2.47825e-16
     10.16  1.23994e-17  3.61621e-17  1.78098e-16  2.47002e-16
     10.26  1.21203e-17  3.55037e-17  1.78378e-16  2.42884e-16
     10.31  1.19843e-17  3.51813e-17  1.79358e-16  2.40825e-16
     10.36  1.18506e-17  3.48632e-17  1.80338e-16  2.40993e-16
     10.46  1.15898e-17  3.42398e-17  1.82859e-16  2.41329e-16
     10.55  1.13623e-17  3.36929e-17  1.79218e-16  2.41631e-16
     10.65  1.11173e-17  3.31005e-17  1.78938e-16  2.41967e-16
     10.75  1.08802e-17  3.25235e-17  1.79778e-16  2.42303e-16
     10.81  1.07415e-17  3.21846e-17  1.79946e-16  2.42505e-16
     10.85  1.06506e-17  3.19616e-17  1.80058e-16  2.42538e-16
     10.95  1.04281e-17   3.1414e-17  1.85659e-16   2.4262e-16
     11.04  1.02339e-17  3.09332e-17  1.87059e-16  2.42694e-16
     11.14  1.00243e-17  3.04118e-17  1.82579e-16  2.42776e-16
     11.15  1.00037e-17  3.03603e-17  1.82523e-16  2.42785e-16
     11.24   9.8211e-18  2.99034e-17  1.82019e-16  2.41682e-16
     11.31  9.68251e-18  2.95551e-17  1.84371e-16  2.40825e-16
     11.34  9.62401e-18  2.94077e-17  1.85379e-16  2.40959e-16
     11.43  9.45167e-18   2.8972e-17  1.83139e-16  2.41362e-16
     11.53  9.26555e-18  2.84992e-17  1.89019e-16   2.4181e-16
     11.63  9.08487e-18  2.80378e-17  1.85939e-16  2.42258e-16
     11.73  8.90943e-18  2.75876e-17  1.83979e-16  2.42706e-16
     11.81  8.77271e-18  2.72352e-17  1.82983e-16  2.43065e-16
     11.82  8.75584e-18  2.71916e-17  1.82859e-16   2.4302e-16
     11.92   8.5898e-18  2.67615e-17  1.84539e-16  2.42572e-16
     12.02  8.42844e-18  2.63415e-17  1.79498e-16  2.42124e-16
     12.12  8.27158e-18  2.59314e-17  1.75858e-16  2.41676e-16
     12.22  8.11906e-18  2.55307e-17  1.80338e-16  2.41228e-16
     12.31  7.98537e-18   2.5178e-17  1.78658e-16  2.40825e-16
     12.41  7.84066e-18  2.47947e-17  1.80058e-16  2.41945e-16
     12.51  7.69985e-18    2.442e-17  1.77258e-16  2.43065e-16
     12.61   7.5628e-18  2.40537e-17  1.79778e-16  2.44185e-16
      12.7  7.44256e-18  2.37311e-17  1.80618e-16  2.45193e-16
      12.8  7.31229e-18  2.33802e-17  1.79498e-16  2.46313e-16
     12.81  7.29945e-18  2.33455e-17  1.79554e-16  2.46425e-16
      12.9  7.18541e-18   2.3037e-17  1.80058e-16  2.46116e-16
        13  7.06181e-18  2.27013e-17  1.80058e-16  2.45774e-16
     13.09  6.95327e-18  2.24054e-17  1.83139e-16  2.45465e-16
     13.19  6.83559e-18  2.20833e-17  1.77818e-16  2.45122e-16
     13.29  6.72086e-18  2.17682e-17  1.78938e-16  2.44779e-16
      13.3  6.70955e-18   2.1737e-17  1.78798e-16  2.44745e-16
     13.39    6.609e-18  2.14597e-17  1.77538e-16  2.44392e-16
     13.48   6.5107e-18  2.11877e-17  1.77818e-16  2.44039e-16
     13.58  6.40402e-18  2.08915e-17  1.78938e-16  2.43647e-16
     13.68  6.29995e-18  2.06014e-17  1.75578e-16  2.43255e-16
     13.78  6.19839e-18  2.03173e-17  1.78938e-16  2.42863e-16
      13.8  6.17837e-18  2.02612e-17  1.78322e-16  2.42785e-16
     13.88  6.09926e-18  2.00391e-17  1.75858e-16  2.43054e-16
     13.97  6.01207e-18  1.97936e-17  1.77538e-16  2.43356e-16
     14.07  5.91737e-18   1.9526e-17  1.77538e-16  2.43692e-16
     14.17  5.82488e-18  1.92638e-17  1.74458e-16  2.44028e-16
     14.27  5.73455e-18  1.90069e-17  1.77818e-16  2.44364e-16
      14.3  5.70786e-18  1.89308e-17  1.77631e-16  2.44465e-16
     14.36  5.65504e-18    1.878e-17  1.77258e-16  2.44297e-16
     14.46  5.56861e-18  1.85326e-17  1.78098e-16  2.44017e-16
     14.56  5.48415e-18  1.82901e-17  1.78658e-16  2.43737e-16
     14.66   5.4016e-18  1.80524e-17  1.73338e-16  2.43457e-16
     14.75  5.32889e-18  1.78423e-17  1.76978e-16  2.43205e-16
      14.8  5.28912e-18  1.77272e-17  1.76278e-16  2.43065e-16
     14.85   5.2498e-18  1.76132e-17  1.75578e-16  2.43121e-16
     15.15  5.02283e-18  1.69517e-17  1.77818e-16  2.43457e-16
      15.3  4.91483e-18  1.66348e-17  1.76949e-16  2.43625e-16
     15.44  4.81713e-18  1.63471e-17  1.76138e-16  2.43782e-16
     15.73  4.62382e-18  1.57742e-17  1.76698e-16  2.44106e-16
      15.8   4.5789e-18  1.56404e-17  1.76495e-16  2.44185e-16
     16.02  4.44191e-18  1.52309e-17  1.75858e-16  2.43322e-16
      16.3  4.27628e-18  1.47326e-17  1.77165e-16  2.42225e-16
     16.32   4.2648e-18  1.46979e-17  1.77258e-16  2.42012e-16
     16.61  4.10347e-18  1.42089e-17  1.82579e-16  2.38926e-16
      16.9  3.95113e-18  1.37438e-17  1.76138e-16   2.3584e-16
      17.2  3.80229e-18  1.32863e-17  1.83139e-16  2.32648e-16
      17.3  3.75454e-18  1.31389e-17  1.81594e-16  2.31584e-16
     17.49  3.66626e-18  1.28655e-17  1.78658e-16  2.32275e-16
     17.78  3.53741e-18  1.24643e-17  1.78378e-16  2.33331e-16
     18.08  3.41113e-18  1.20688e-17  1.77818e-16  2.34423e-16
      18.3  3.32278e-18  1.17905e-17  1.75694e-16  2.35224e-16
     18.37  3.29538e-18   1.1704e-17  1.75018e-16  2.35244e-16
     18.66  3.18543e-18  1.13555e-17  1.72778e-16  2.35325e-16
     18.96  3.07737e-18  1.10112e-17  1.77818e-16  2.35409e-16
     19.25  2.97806e-18   1.0693e-17  1.72778e-16   2.3549e-16
      19.3  2.96142e-18  1.06395e-17  1.72778e-16  2.35504e-16
     19.54  2.88348e-18  1.03884e-17  1.72778e-16  2.34361e-16
     19.83  2.79333e-18  1.00966e-17  1.69977e-16  2.32981e-16
      20.3  2.65596e-18  9.64918e-18  1.69717e-16  2.30744e-16
     20.84  2.51028e-18  9.17088e-18  1.69417e-16  2.29231e-16
      21.3  2.39544e-18  8.79095e-18  1.68773e-16  2.27943e-16
     21.84   2.2704e-18  8.37431e-18  1.68017e-16  2.25373e-16
      22.3  2.17144e-18  8.04233e-18    1.666e-16  2.23183e-16
     22.84  2.06332e-18  7.67719e-18  1.64937e-16  2.22578e-16
      23.3  1.97746e-18  7.38541e-18  1.64164e-16  2.22063e-16
     23.84  1.88334e-18  7.06363e-18  1.63257e-16  2.20651e-16
     24.84  1.72591e-18  6.52078e-18  1.63257e-16  2.18038e-16
     25.84  1.58743e-18   6.0382e-18  1.61016e-16  2.15424e-16
      26.3  1.52927e-18  5.83401e-18  1.59857e-16  2.14222e-16
     26.84  1.46498e-18  5.60726e-18  1.58496e-16  2.13708e-16
     27.84  1.35616e-18  5.22087e-18  1.54576e-16  2.12756e-16
     28.85  1.25812e-18  4.86978e-18  1.57096e-16  2.11794e-16
     29.85  1.17116e-18  4.55593e-18  1.54576e-16  2.10842e-16
      31.3  1.06023e-18  4.15209e-18  1.52241e-16  2.09461e-16
     33.85  9.00038e-19  3.56139e-18  1.48135e-16  2.02749e-16
      36.3  7.78027e-19  3.10506e-18  1.43687e-16    1.963e-16
     37.86  7.12832e-19  2.85874e-18  1.40854e-16  1.95776e-16
      41.3  5.95149e-19  2.40937e-18  1.33148e-16   1.9462e-16
     41.86  5.78779e-19  2.34635e-18  1.31893e-16  1.92989e-16
     45.86  4.79269e-19  1.96031e-18  1.28253e-16   1.8134e-16
      46.3  4.69917e-19  1.92376e-18  1.27608e-16  1.80058e-16
     49.87  4.03213e-19   1.6616e-18  1.22372e-16  1.76459e-16
      51.3  3.80423e-19  1.57143e-18  1.21474e-16  1.75018e-16
     53.88  3.43922e-19  1.42631e-18  1.19852e-16  1.71983e-16
      56.3  3.14258e-19  1.30772e-18  1.15447e-16  1.69137e-16
     57.88  2.96914e-19   1.2381e-18  1.12571e-16  1.67102e-16
      61.3  2.63965e-19  1.10522e-18  1.07795e-16  1.62697e-16
     61.89  2.58838e-19  1.08447e-18  1.06971e-16  1.61507e-16
     65.89  2.27714e-19  9.58053e-19   1.0165e-16  1.53442e-16
      66.3  2.24845e-19  9.46359e-19  1.01393e-16  1.52616e-16
      69.9  2.01825e-19  8.52274e-19  9.91301e-17  1.51607e-16
      71.3  1.93819e-19  8.19441e-19  9.73659e-17  1.51215e-16
      73.9  1.80162e-19  7.63298e-19  9.40896e-17  1.48012e-16
      76.3  1.68798e-19  7.16442e-19  9.24094e-17  1.45055e-16
      77.9  1.61809e-19  6.87562e-19  9.12893e-17  1.44248e-16
      81.3  1.48327e-19   6.3171e-19  8.93899e-17  1.42535e-16
     81.91  1.46087e-19  6.22412e-19  8.90491e-17  1.42227e-16
     85.91  1.32581e-19  5.66232e-19  8.59688e-17  1.40211e-16
      86.3  1.31366e-19  5.61166e-19  8.60777e-17  1.40014e-16
     89.92  1.20838e-19  5.17215e-19  8.70889e-17  1.35959e-16
      91.3  1.17156e-19  5.01811e-19  8.49635e-17  1.34414e-16
     93.92  1.10613e-19  4.74398e-19  8.09282e-17  1.32506e-16
      96.3  1.05133e-19  4.51398e-19  8.02412e-17  1.30773e-16
     96.83  1.03968e-19  4.46504e-19  8.00882e-17  1.30494e-16
       107  8.49029e-20  3.66142e-19  7.58877e-17  1.25128e-16
       117  7.08464e-20  3.06556e-19  7.25274e-17  1.19852e-16
       127  6.00123e-20  2.60415e-19  6.77669e-17  1.14392e-16
       137  5.14859e-20  2.23959e-19  6.49666e-17  1.08931e-16
       147  4.46554e-20  1.94654e-19  6.13262e-17  1.04311e-16
       157  3.90993e-20  1.70747e-19  5.82459e-17  9.96902e-17
       177   3.0699e-20   1.3447e-19  5.48856e-17  9.21294e-17
       197  2.47413e-20  1.08636e-19  5.23653e-17  8.68088e-17
       217  2.03635e-20  8.95901e-20  4.84449e-17  8.12083e-17
       237  1.70527e-20  7.51467e-20  4.50846e-17  7.67278e-17
       257  1.44882e-20  6.39341e-20  4.34044e-17  7.19673e-17
       277  1.24615e-20  5.50558e-20  4.17242e-17   6.8607e-17
       297  1.08322e-20  4.79062e-20   3.9484e-17  6.63668e-17
       317  9.50269e-21   4.2064e-20   3.9204e-17  6.44066e-17
       337  8.40375e-21  3.72288e-20  3.78039e-17  6.04862e-17
       357  7.48497e-21  3.31818e-20  3.64037e-17  5.57257e-17
       377  6.70902e-21  2.97605e-20  3.38835e-17  5.43255e-17
       397  6.04777e-21  2.68423e-20  3.30434e-17  5.12452e-17
       417  5.47966e-21  2.43332e-20   2.9683e-17   4.9565e-17
       437  4.98801e-21  2.21602e-20   2.9403e-17  4.78849e-17
       457  4.55967e-21  2.02657e-20  2.82829e-17  4.78849e-17
       477  4.18423e-21  1.86042e-20  2.80029e-17  4.59247e-17
       497  3.85331e-21   1.7139e-20  2.57626e-17  4.34044e-17
       517  3.56016e-21  1.58402e-20  2.57626e-17  4.22843e-17
       537  3.29923e-21  1.46837e-20  2.46425e-17  4.17242e-17
       547  3.17939e-21  1.41524e-20  2.49225e-17   3.9764e-17
       557  3.06597e-21  1.36494e-20  2.46425e-17   3.9484e-17
       577   2.8566e-21  1.27206e-20  2.40825e-17   3.9484e-17
