7.00000000e+04 	1.00000000e+01 	5.46914717e-01 	5.46914717e-01 	4.97227510e-01 	4.88251746e-01 	4.88251746e-01 	4.82528274e-01 	4.67887798e-01 	4.67887798e-01 	4.39120215e-01 	4.19715678e-01 	4.19715678e-01 	4.19034974e-01 	4.08041014e-01 	4.08041014e-01 	3.99542998e-01 	3.86821843e-01 	3.86821843e-01 	3.61906504e-01 	3.15060432e-01 	3.15060432e-01 	3.05255527e-01 	2.57473147e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.10000000e+01 	5.74641508e-01 	5.74641508e-01 	5.25247182e-01 	5.16263497e-01 	5.16263497e-01 	5.10525192e-01 	4.95812023e-01 	4.95812023e-01 	4.66755396e-01 	4.47045875e-01 	4.47045875e-01 	4.46352855e-01 	4.35144813e-01 	4.35144813e-01 	4.26461673e-01 	4.13431320e-01 	4.13431320e-01 	3.87798634e-01 	3.39201345e-01 	3.39201345e-01 	3.28963161e-01 	2.78737092e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.20000000e+01 	5.99898191e-01 	5.99898191e-01 	5.51045149e-01 	5.42103987e-01 	5.42103987e-01 	5.36383781e-01 	5.21684659e-01 	5.21684659e-01 	4.92518421e-01 	4.72630228e-01 	4.72630228e-01 	4.71929386e-01 	4.60580268e-01 	4.60580268e-01 	4.51768953e-01 	4.38515259e-01 	4.38515259e-01 	4.12334376e-01 	3.62299832e-01 	3.62299832e-01 	3.51692175e-01 	2.99315935e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.30000000e+01 	6.22986193e-01 	6.22986193e-01 	5.74861849e-01 	5.66002724e-01 	5.66002724e-01 	5.60326625e-01 	5.45710782e-01 	5.45710782e-01 	5.16581152e-01 	4.96619355e-01 	4.96619355e-01 	4.95914457e-01 	4.84485752e-01 	4.84485752e-01 	4.75594576e-01 	4.62190952e-01 	4.62190952e-01 	4.35608393e-01 	3.84414916e-01 	3.84414916e-01 	3.73495332e-01 	3.19237947e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.40000000e+01 	6.44161137e-01 	6.44161137e-01 	5.96905420e-01 	5.88159128e-01 	5.88159128e-01 	5.82547587e-01 	5.68070107e-01 	5.68070107e-01 	5.39096021e-01 	5.19147934e-01 	5.19147934e-01 	5.18442135e-01 	5.06985604e-01 	5.06985604e-01 	4.98055542e-01 	4.84564732e-01 	4.84564732e-01 	4.57707404e-01 	4.05601721e-01 	4.05601721e-01 	3.94422108e-01 	3.38530129e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.50000000e+01 	6.63641053e-01 	6.63641053e-01 	6.17356796e-01 	6.08747157e-01 	6.08747157e-01 	6.03216156e-01 	5.88920650e-01 	5.88920650e-01 	5.60198576e-01 	5.40336650e-01 	5.40336650e-01 	5.39632590e-01 	5.28191758e-01 	5.28191758e-01 	5.19257535e-01 	5.05733139e-01 	5.05733139e-01 	4.78710921e-01 	4.25911728e-01 	4.25911728e-01 	4.14518883e-01 	3.57218241e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.60000000e+01 	6.81612911e-01 	6.81612911e-01 	6.36373892e-01 	6.27919130e-01 	6.27919130e-01 	6.22481047e-01 	6.08401798e-01 	6.08401798e-01 	5.80009662e-01 	5.60293872e-01 	5.60293872e-01 	5.59593757e-01 	5.48205168e-01 	5.48205168e-01 	5.39296172e-01 	5.25783936e-01 	5.25783936e-01 	4.98691908e-01 	4.45393021e-01 	4.45393021e-01 	4.33829132e-01 	3.75326845e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.70000000e+01 	6.98237851e-01 	6.98237851e-01 	6.54095054e-01 	6.45808896e-01 	6.45808896e-01 	6.40473192e-01 	6.26636889e-01 	6.26636889e-01 	5.98637275e-01 	5.79117112e-01 	5.79117112e-01 	5.78422780e-01 	5.67117048e-01 	5.67117048e-01 	5.58258108e-01 	5.44797021e-01 	5.44797021e-01 	5.17717393e-01 	4.64090518e-01 	4.64090518e-01 	4.52393614e-01 	3.92879348e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.80000000e+01 	7.13655413e-01 	7.13655413e-01 	6.70641923e-01 	6.62534475e-01 	6.62534475e-01 	6.57308251e-01 	6.43735381e-01 	6.43735381e-01 	6.16178161e-01 	5.96894285e-01 	5.96894285e-01 	5.96207264e-01 	5.85009958e-01 	5.85009958e-01 	5.76222005e-01 	5.62845234e-01 	5.62845234e-01 	5.35849002e-01 	4.82046191e-01 	4.82046191e-01 	4.70250540e-01 	4.09898043e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	1.90000000e+01 	7.27986968e-01 	7.27986968e-01 	6.86121818e-01 	6.78200263e-01 	6.78200263e-01 	6.73088707e-01 	6.59794693e-01 	6.59794693e-01 	6.32719188e-01 	6.13704815e-01 	6.13704815e-01 	6.13026367e-01 	6.01958760e-01 	6.01958760e-01 	5.93259378e-01 	5.79995075e-01 	5.79995075e-01 	5.53143456e-01 	4.99299275e-01 	4.99299275e-01 	4.87435745e-01 	4.26404156e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.00000000e+01 	7.41338530e-01 	7.41338530e-01 	7.00629730e-01 	6.92898899e-01 	6.92898899e-01 	6.87905647e-01 	6.74901769e-01 	6.74901769e-01 	6.48338531e-01 	6.29620589e-01 	6.29620589e-01 	6.28951749e-01 	6.18031452e-01 	6.18031452e-01 	6.09435359e-01 	5.96307338e-01 	5.96307338e-01 	5.69653017e-01 	5.15886459e-01 	5.15886459e-01 	5.03982844e-01 	4.42417897e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.00000000e+01 	7.41338530e-01 	7.41338530e-01 	7.00629730e-01 	6.92898899e-01 	6.92898899e-01 	6.87905647e-01 	6.74901769e-01 	6.74901769e-01 	6.48338531e-01 	6.29620589e-01 	6.29620589e-01 	6.28951749e-01 	6.18031452e-01 	6.18031452e-01 	6.09435359e-01 	5.96307338e-01 	5.96307338e-01 	5.69653017e-01 	5.15886459e-01 	5.15886459e-01 	5.03982844e-01 	4.42417897e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.20000000e+01 	7.64657194e-01 	7.64657194e-01 	7.26245225e-01 	7.18904520e-01 	7.18904520e-01 	7.14155330e-01 	7.01757737e-01 	7.01757737e-01 	6.76299935e-01 	6.58252302e-01 	6.58252302e-01 	6.57605737e-01 	6.47032630e-01 	6.47032630e-01 	6.38687902e-01 	6.25906243e-01 	6.25906243e-01 	5.99814377e-01 	5.46598780e-01 	5.46598780e-01 	5.34710009e-01 	4.72589435e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.40000000e+01 	7.85172312e-01 	7.85172312e-01 	7.48999101e-01 	7.42047259e-01 	7.42047259e-01 	7.37542900e-01 	7.25759281e-01 	7.25759281e-01 	7.01447064e-01 	6.84116514e-01 	6.84116514e-01 	6.83494159e-01 	6.73302400e-01 	6.73302400e-01 	6.65239152e-01 	6.52855082e-01 	6.52855082e-01 	6.27447647e-01 	5.75090072e-01 	5.75090072e-01 	5.63292860e-01 	5.01044506e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.60000000e+01 	8.03341468e-01 	8.03341468e-01 	7.69324363e-01 	7.62753768e-01 	7.62753768e-01 	7.58490654e-01 	7.47316515e-01 	7.47316515e-01 	7.24161836e-01 	7.07573127e-01 	7.07573127e-01 	7.06976110e-01 	6.97186360e-01 	6.97186360e-01 	6.89423831e-01 	6.77471613e-01 	6.77471613e-01 	6.52835351e-01 	6.01572099e-01 	6.01572099e-01 	5.89928128e-01 	5.27909503e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	2.80000000e+01 	8.19529532e-01 	8.19529532e-01 	7.87572565e-01 	7.81371637e-01 	7.81371637e-01 	7.77343404e-01 	7.66766250e-01 	7.66766250e-01 	7.44761645e-01 	7.28923757e-01 	7.28923757e-01 	7.28352612e-01 	7.18975639e-01 	7.18975639e-01 	7.11524983e-01 	7.00026114e-01 	7.00026114e-01 	6.76220645e-01 	6.26231395e-01 	6.26231395e-01 	6.14789970e-01 	5.53299038e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	3.00000000e+01 	8.34030685e-01 	8.34030685e-01 	8.04031775e-01 	7.98186570e-01 	7.98186570e-01 	7.94385140e-01 	7.84387344e-01 	7.84387344e-01 	7.63512129e-01 	7.48422770e-01 	7.48422770e-01 	7.47877602e-01 	7.38916922e-01 	7.38916922e-01 	7.31783291e-01 	7.20749646e-01 	7.20749646e-01 	6.97813680e-01 	6.49232699e-01 	6.49232699e-01 	6.38032911e-01 	5.77317148e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	3.20000000e+01 	8.47084521e-01 	8.47084521e-01 	8.18940056e-01 	8.13435340e-01 	8.13435340e-01 	8.09851640e-01 	8.00412425e-01 	8.00412425e-01 	7.80637073e-01 	7.66285962e-01 	7.66285962e-01 	7.65766565e-01 	7.57220405e-01 	7.57220405e-01 	7.50404501e-01 	7.39840715e-01 	7.39840715e-01 	7.17796828e-01 	6.70721894e-01 	6.70721894e-01 	6.59794396e-01 	6.00058383e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	3.40000000e+01 	8.58887978e-01 	8.58887978e-01 	8.32495688e-01 	8.27315661e-01 	8.27315661e-01 	8.23940118e-01 	8.15036916e-01 	8.15036916e-01 	7.96326177e-01 	7.82697442e-01 	7.82697442e-01 	7.82203388e-01 	7.74066143e-01 	7.74066143e-01 	7.67565386e-01 	7.57470658e-01 	7.57470658e-01 	7.36328988e-01 	6.90828521e-01 	6.90828521e-01 	6.80196976e-01 	6.21608803e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	3.60000000e+01 	8.69604306e-01 	8.69604306e-01 	8.44865026e-01 	8.39993799e-01 	8.39993799e-01 	8.36816671e-01 	8.28426068e-01 	8.28426068e-01 	8.10741186e-01 	7.97815125e-01 	7.97815125e-01 	7.97345830e-01 	7.89609146e-01 	7.89609146e-01 	7.83418554e-01 	7.73788024e-01 	7.73788024e-01 	7.53549137e-01 	7.09667920e-01 	7.09667920e-01 	6.99350202e-01 	6.42046857e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	3.80000000e+01 	8.79369882e-01 	8.79369882e-01 	8.56188580e-01 	8.51610489e-01 	8.51610489e-01 	8.48622088e-01 	8.40720466e-01 	8.40720466e-01 	8.24020760e-01 	8.11775133e-01 	8.11775133e-01 	8.11329905e-01 	8.03983501e-01 	8.03983501e-01 	7.98096355e-01 	7.88922160e-01 	7.88922160e-01 	7.69579284e-01 	7.27343066e-01 	7.27343066e-01 	7.17352242e-01 	6.61444176e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	4.00000000e+01 	8.88299451e-01 	8.88299451e-01 	8.66585771e-01 	8.62285585e-01 	8.62285585e-01 	8.59476421e-01 	8.52040394e-01 	8.52040394e-01 	8.36284380e-01 	8.24695369e-01 	8.24695369e-01 	8.24273444e-01 	8.17305718e-01 	8.17305718e-01 	8.11714070e-01 	8.02986147e-01 	8.02986147e-01 	7.84526922e-01 	7.43946138e-01 	7.43946138e-01 	7.34291290e-01 	6.79866275e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	4.50000000e+01 	9.06384474e-01 	9.06384474e-01 	8.87828865e-01 	8.84134675e-01 	8.84134675e-01 	8.81717804e-01 	8.75306328e-01 	8.75306328e-01 	8.61653043e-01 	8.51549776e-01 	8.51549776e-01 	8.51180948e-01 	8.45079840e-01 	8.45079840e-01 	8.40169566e-01 	8.32479762e-01 	8.32479762e-01 	8.16111979e-01 	7.79613589e-01 	7.79613589e-01 	7.70822238e-01 	7.20456375e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	5.00000000e+01 	9.21271718e-01 	9.21271718e-01 	9.05436986e-01 	9.02270354e-01 	9.02270354e-01 	9.00195996e-01 	8.94682874e-01 	8.94682874e-01 	8.82891633e-01 	8.74120131e-01 	8.74120131e-01 	8.73799161e-01 	8.68481841e-01 	8.68481841e-01 	8.64191495e-01 	8.57452760e-01 	8.57452760e-01 	8.43027333e-01 	8.10443623e-01 	8.10443623e-01 	8.02506499e-01 	7.56343817e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
7.00000000e+04 	5.50000000e+01 	9.33688117e-01 	9.33688117e-01 	9.20202238e-01 	9.17494829e-01 	9.17494829e-01 	9.15719317e-01 	9.10992716e-01 	9.10992716e-01 	9.00844825e-01 	8.93260325e-01 	8.93260325e-01 	8.92982203e-01 	8.88368583e-01 	8.88368583e-01 	8.84637523e-01 	8.78761693e-01 	8.78761693e-01 	8.66118285e-01 	8.37221051e-01 	8.37221051e-01 	8.30108660e-01 	7.88152806e-01 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	0.00000000e+00 	
